"Year","Quarter","Group","Unit","Inflation Deflator","Adult Population","Working Age Population","Household Population","Real Total Factor Income","Real Factor Income Share","Real Factor Income Per Unit Growth","Real Factor Income Per Unit","Real Factor Income Threshold"
"1993","2","Top 10%","adult_equal_split","0.4851131366666667","18591374.427641407","15315278.747447206","13353851.012886249","4757217895286.119","0.40496519233998834","0.47986981751437013","255883.06630052865","124213.38258368762"
"1993","3","Top 10%","adult_equal_split","0.48799313999999994","18640046.08220524","15351828.273539424","13392835.287009835","4753572212352.122","0.40371038285590005","0.4748745458585236","255019.3380095841","123908.88744482373"
"1993","4","Top 10%","adult_equal_split","0.4906533866666667","18689357.09514493","15388907.038824571","13432275.955333376","4808868869596.391","0.4032531571181657","0.48809459390198756","257305.2055838574","124448.57581946421"
"1994","1","Top 10%","adult_equal_split","0.49300287333333337","18744879.139333073","15432652.163021123","13479432.358912839","4868879349721.3955","0.4033028007756906","0.5022019959628478","259744.50480744077","125709.80034305078"
"1994","2","Top 10%","adult_equal_split","0.4953827433333333","18802549.71664065","15478941.136858528","13529763.621854201","4930764842616.313","0.40210727179780825","0.5166295425154789","262239.1599503382","127100.21344565308"
"1994","3","Top 10%","adult_equal_split","0.4982248733333334","18854681.215898845","15520669.793637758","13576111.615655737","4970216105200.284","0.40156868361454623","0.5245372654961196","263606.4777912684","127760.34704652627"
"1994","4","Top 10%","adult_equal_split","0.5009230266666667","18906460.030674014","15562108.107112994","13622205.753014067","5010010340432.169","0.40001149879949677","0.5325348799156612","264989.3386865591","129169.52233825128"
"1995","1","Top 10%","adult_equal_split","0.5036439266666667","18963435.052460734","15608619.420753388","13668792.373994047","5022862881397.981","0.3993581524041525","0.5318501390391299","264870.9407078758","129456.21272420848"
"1995","2","Top 10%","adult_equal_split","0.5060616533333334","19021706.622935295","15656596.548041495","13714869.153362542","5077465063674.927","0.4015444359021918","0.5437587460236523","266930.0480932036","130405.33083252853"
"1995","3","Top 10%","adult_equal_split","0.5085551133333334","19069415.561172124","15695880.546490619","13753577.445206707","5157235563695.347","0.4034587779588447","0.5640893258920542","270445.3918449481","131745.91471671485"
"1995","4","Top 10%","adult_equal_split","0.5110031566666667","19119330.241592534","15736981.028043518","13794143.267319331","5233610207086.047","0.4060878121095615","0.583108444410978","273733.9718993272","132958.70810100096"
"1996","1","Top 10%","adult_equal_split","0.51345881","19177366.303051367","15787577.855308773","13853269.203159524","5344463630611.95","0.40932751757918256","0.6117479580752309","278686.0065222604","133982.14892063898"
"1996","2","Top 10%","adult_equal_split","0.5155885","19240487.536977977","15843768.992765335","13922354.138311679","5445384208683.879","0.4110846857424066","0.636795496567791","283016.95568880386","135107.80853074745"
"1996","3","Top 10%","adult_equal_split","0.51727863","19296408.36127157","15894033.242238378","13986242.263808781","5503119587348.629","0.41178652658306947","0.6493561171253959","285188.80220184097","135911.67597995876"
"1996","4","Top 10%","adult_equal_split","0.5200374133333333","19352639.493467487","15944554.306408418","14050362.35090287","5598995859000.288","0.4131476663074014","0.6732156042802447","289314.3263940941","136959.40095087414"
"1997","1","Top 10%","adult_equal_split","0.5231448633333334","19416448.48914728","16004458.383315332","14106634.070690086","5664566658938.995","0.41375986649935226","0.687247771557501","291740.61683346337","137528.10035817497"
"1997","2","Top 10%","adult_equal_split","0.5241831933333333","19482250.047455512","16067577.29769209","14157677.137779398","5756164559483.203","0.414650655320133","0.708740269713293","295456.8669153792","138577.40551197575"
"1997","3","Top 10%","adult_equal_split","0.52647201","19538101.681580324","16122490.824401641","14201489.865531027","5873778412893.302","0.4163870471551857","0.7386699963980982","300631.9912046955","140052.60993198518"
"1997","4","Top 10%","adult_equal_split","0.5282227966666667","19591974.78323515","16175767.530226031","14243862.971885761","5960163249907.114","0.4169573916372435","0.759389146510035","304214.5223159038","141248.48767134195"
"1998","1","Top 10%","adult_equal_split","0.5289731433333333","19653626.527519245","16231391.392327568","14297118.895873344","6007206630666.97","0.41604014563971403","0.76771333473369","305653.8508175886","142557.36942362157"
"1998","2","Top 10%","adult_equal_split","0.5302236866666666","19717858.99416517","16287111.033009531","14354869.170825196","6118595332720.254","0.4174391424600005","0.7946259400233308","310307.2871416133","143637.14833971695"
"1998","3","Top 10%","adult_equal_split","0.5324670666666667","19775691.948655024","16337544.916939199","14407961.718117801","6228838135265.274","0.41959308170462406","0.8216180599059862","314974.4722681579","144914.72668729068"
"1998","4","Top 10%","adult_equal_split","0.53396775","19832181.81410102","16386868.716796488","14460073.675788067","6288669047883.7295","0.419664488847898","0.8338770304966289","317094.1607348707","145817.04468681297"
"1999","1","Top 10%","adult_equal_split","0.53570332","19900186.658477988","16449037.629018242","14523703.026075164","6428924530452.263","0.4222535420138806","0.8683711126987876","323058.50396199053","147422.49427100763"
"1999","2","Top 10%","adult_equal_split","0.53772696","19971210.643914804","16515371.902671004","14591106.160696601","6465239834888.763","0.4230115689989606","0.8722429940254611","323727.9877601567","147299.85509717496"
"1999","3","Top 10%","adult_equal_split","0.53962926","20034617.527558412","16575410.972035408","14652951.999819443","6525623258720.711","0.4234123233228595","0.8837484486598456","325717.3864060273","147756.12672132326"
"1999","4","Top 10%","adult_equal_split","0.5426230233333333","20094606.920231536","16632622.61083523","14712298.339446643","6650121266146.698","0.42503146517487717","0.9139562928383992","330940.59976118576","149413.49767117968"
"2000","1","Top 10%","adult_equal_split","0.5462306333333333","20158949.66495164","16695781.045667747","14768664.932672879","6800377186493.149","0.42632631755661893","0.9509541707643865","337337.8722362846","151497.71371543655"
"2000","2","Top 10%","adult_equal_split","0.54963364","20225516.662705816","16761957.915744111","14823580.380245239","6911975479737.703","0.4306064473075491","0.9764440772493618","341745.31088656024","151661.98317079098"
"2000","3","Top 10%","adult_equal_split","0.5528472066666666","20285337.434603836","16822546.79328821","14873553.051474227","7012783881855.789","0.43314825449576544","0.9993562524474171","345707.0361517871","152551.08285150325"
"2000","4","Top 10%","adult_equal_split","0.55582573","20343142.424221065","16881462.81330901","14922047.049027264","7056611848795.185","0.4346510800623487","1.0061350064769696","346879.144905037","152606.76551820707"
"2001","1","Top 10%","adult_equal_split","0.5595015866666667","20406539.794547882","16936483.857257962","14964814.053817889","7069153530415.32","0.4319730504880683","1.0034569270889278","346416.08041281067","153243.52642147985"
"2001","2","Top 10%","adult_equal_split","0.56286669","20472287.697539728","16989186.828052536","15004383.440064043","7038487872720.102","0.4310090832757493","0.9883597213113066","343805.6350471255","152603.31729409948"
"2001","3","Top 10%","adult_equal_split","0.56507979","20530730.79881519","17035826.337069586","15038592.187186798","6913468615647.47","0.4274405165850936","0.9474824538005348","336737.5805271598","151315.4868645676"
"2001","4","Top 10%","adult_equal_split","0.5668532666666667","20585423.147347238","17079353.003452882","15070050.880607115","6843062264006.843","0.4247921875582012","0.9225279365122009","332422.7155801109","151211.57409433252"
"2002","1","Top 10%","adult_equal_split","0.56863437","20645309.475907717","17131023.88332477","15116555.666342562","6895023769316.44","0.4242187363730995","0.9315072233333009","333975.31663851626","152331.16817548286"
"2002","2","Top 10%","adult_equal_split","0.57062008","20705465.509043787","17184835.602508664","15168879.17719634","6908827659313.839","0.4215264029242329","0.9297512315392885","333671.6895496111","153399.23678398904"
"2002","3","Top 10%","adult_equal_split","0.5733561533333333","20757656.394775283","17232034.576066524","15215363.271390831","6928297906332.333","0.42105794014713965","0.9303239586602094","333770.71932244673","153760.5979580237"
"2002","4","Top 10%","adult_equal_split","0.5766833233333334","20809632.8596587","17279052.289848354","15261683.278082194","6981319043335.972","0.4202872689763838","0.9402381237493626","335484.96940904093","154398.72377551268"
"2003","1","Top 10%","adult_equal_split","0.5795027433333334","20868440.83750158","17328658.807277676","15306390.74915992","6934574469552.153","0.4187249513395731","0.9218158916046667","332299.5964840072","154182.7411886503"
"2003","2","Top 10%","adult_equal_split","0.5815415199999999","20931021.976767454","17379857.459790237","15350556.15493373","7009111002340.625","0.41899894414681715","0.9366648512587795","334867.117817775","155902.67979706498"
"2003","3","Top 10%","adult_equal_split","0.58486871","20985688.49499845","17424484.438080925","15388917.46697378","7111591579909.788","0.41969290441724816","0.959862266136804","338878.1636401733","157383.52680826242"
"2003","4","Top 10%","adult_equal_split","0.5884308833333333","21041901.098486744","17470395.44907924","15428413.29974172","7215580136575.981","0.4216137970549272","0.9832079089607023","342914.8394341089","158881.48607561653"
"2004","1","Top 10%","adult_equal_split","0.5926297099999999","21105215.227480706","17521945.999567945","15476340.174459169","7374864080002.016","0.4265740749602236","1.0209064108101216","349433.25621239544","159505.6299706693"
"2004","2","Top 10%","adult_equal_split","0.5974120733333333","21171584.67200856","17575904.264152143","15528120.645308292","7459363600671.039","0.42761135036930203","1.0376537008567266","352329.01628441806","160166.38569592728"
"2004","3","Top 10%","adult_equal_split","0.6012015933333333","21231485.383161422","17624492.01030974","15575157.751227388","7578266337437.757","0.4287487711123682","1.064293531747532","356935.28741272335","162253.6173906524"
"2004","4","Top 10%","adult_equal_split","0.6058627366666666","21287088.36955337","17669512.259851906","15619041.819527522","7624365944306.401","0.4299614204450036","1.0714260621540384","358168.5673467409","162398.11343123883"
"2005","1","Top 10%","adult_equal_split","0.6107057966666666","21351357.626287464","17721774.303916488","15677987.075296922","7717308715595.782","0.43149762856881446","1.0903660589610333","361443.46653134364","163276.73329686106"
"2005","2","Top 10%","adult_equal_split","0.6151015966666668","21420156.05097507","17777772.754077494","15745323.834343987","7826915294695.957","0.4339390791617397","1.1132455819278002","365399.5459262617","163848.24264132333"
"2005","3","Top 10%","adult_equal_split","0.6207100933333334","21481776.383966986","17827749.65889586","15808359.347087681","7922969763184.638","0.43599213501629713","1.1330438002780951","368822.839488171","164239.43803644588"
"2005","4","Top 10%","adult_equal_split","0.6258108233333334","21541121.850024804","17875769.96873741","15870766.446571395","8078308615675.999","0.4390630228936891","1.168872836067818","375018.00843611575","165310.00327974718"
"2006","1","Top 10%","adult_equal_split","0.6302445733333334","21605729.99166229","17929362.726413567","15924912.525686717","8248048256905.22","0.4410863058263881","1.2078228062948488","381752.8155766162","166875.827660575"
"2006","2","Top 10%","adult_equal_split","0.6357469966666667","21672205.114055496","17985127.514944233","15974059.80115938","8302753715070.191","0.4428462344523018","1.2156492980408116","383106.0877919361","166355.9456048059"
"2006","3","Top 10%","adult_equal_split","0.6401883166666668","21730680.478669543","18034253.403027628","16017310.619080862","8348980091563.7","0.4445094084768716","1.2219898241511715","384202.422918091","165991.46586737735"
"2006","4","Top 10%","adult_equal_split","0.6424771566666666","21786302.01525171","18081010.500620957","16058457.836058399","8350034492888.786","0.4441906239799874","1.2165968721331692","383269.932044606","165632.42975596144"
"2007","1","Top 10%","adult_equal_split","0.64858586","21848497.345414374","18129963.559731875","16110052.996837437","8313856721541.335","0.44297906485593413","1.2007105673441965","380523.04422144947","165862.62245941767"
"2007","2","Top 10%","adult_equal_split","0.6530954433333334","21914882.925199118","18180763.94113176","16167539.002116347","8417237981733.778","0.4458037304296472","1.2213266023112994","384087.7457782403","166240.66748825178"
"2007","3","Top 10%","adult_equal_split","0.6566651866666667","21975346.7585957","18226652.068201955","16220655.249496361","8365622807814.177","0.4458494992656433","1.201630883550024","380682.17533550167","164949.773527339"
"2007","4","Top 10%","adult_equal_split","0.6593254199999999","22033751.77155506","18270834.419003922","16272248.077710906","8388977393416.445","0.4458674523062808","1.201925079334234","380733.0444852508","165363.0024817144"
"2008","1","Top 10%","adult_equal_split","0.6617659333333333","22097767.11281022","18315850.09216525","16331318.289134098","8336332672793.718","0.4445326852981041","1.1817682203174689","377247.7386622964","164866.45129731024"
"2008","2","Top 10%","adult_equal_split","0.66497185","22164532.038970027","18361231.88366488","16394092.555846162","8344836828730.773","0.4455138488315093","1.1774151935226802","376495.0603991436","164203.61522201786"
"2008","3","Top 10%","adult_equal_split","0.6699815966666667","22224466.57591028","18400953.413057804","16451817.180137651","8308515582896.698","0.4455095854360814","1.162091448773709","373845.44436726905","164121.53512134982"
"2008","4","Top 10%","adult_equal_split","0.6716035033333334","22283849.060450196","18440218.962812956","16509131.547087008","8009756759658.476","0.4437485068425929","1.0787922348312131","359442.24617255846","159932.46678063486"
"2009","1","Top 10%","adult_equal_split","0.67107298","22349607.309970994","18478900.44716532","16559029.922832958","7826388968503.435","0.4420150424451619","1.0252260169552576","350180.1557386554","158050.36803682815"
"2009","2","Top 10%","adult_equal_split","0.6699588899999999","22421537.889852237","18519742.81935869","16607428.731510073","7877000612553.558","0.44131021812353866","1.0317835889210158","351314.0200841713","160162.4918127882"
"2009","3","Top 10%","adult_equal_split","0.67075467","22487210.331866026","18555401.739184584","16651188.49028469","7972139164140.841","0.4422001565542208","1.0503181470715481","354518.81520598114","162193.53392487252"
"2009","4","Top 10%","adult_equal_split","0.6728768133333333","22549580.33955306","18588328.746166017","16692501.135818789","8115342728196.12","0.44253596544713775","1.0813751650824224","359888.85850622307","164578.3720997855"
"2010","1","Top 10%","adult_equal_split","0.6748094933333334","22615785.987911567","18627172.584980022","16754334.942435408","8258259549431.1045","0.44627073576866993","1.1118292888446586","365154.6558605238","164740.40159595988"
"2010","2","Top 10%","adult_equal_split","0.6781063866666667","22687524.644641057","18671944.670837745","16829121.26721516","8389429747938.969","0.4481087471074845","1.1385888287553818","369781.62577646424","165896.03215331197"
"2010","3","Top 10%","adult_equal_split","0.6801678333333333","22751623.52664091","18710420.968533743","16898252.985078488","8570391750981.952","0.4502224029228541","1.1785636220979225","376693.63423434336","167244.40163027015"
"2010","4","Top 10%","adult_equal_split","0.6841165633333333","22812026.136258204","18745855.44394308","16964642.53569892","8623729991350.144","0.4514470216648567","1.186317626598767","378034.3727400565","167440.9500325783"
"2011","1","Top 10%","adult_equal_split","0.68761806","22880868.319692362","18786696.24902409","17032641.761573836","8641898561880.058","0.45177817921329266","1.1843319032621387","377691.0229601046","167976.82559506365"
"2011","2","Top 10%","adult_equal_split","0.6921654733333332","22954545.171955336","18830712.987452444","17101932.039694857","8749394084311.849","0.4540028497945279","1.2044043155979947","381161.7271773","168307.82284126407"
"2011","3","Top 10%","adult_equal_split","0.6963340066666667","23019721.0910608","18867721.219441865","17164919.31368211","8799619894860.38","0.45506579360750754","1.21078150101996","382264.40103470755","168356.5805406963"
"2011","4","Top 10%","adult_equal_split","0.6971601466666666","23081453.526860323","18901880.296233725","17225362.370805833","8922504855155.76","0.45653270630984116","1.2356592186513726","386565.9866165912","168952.31821968462"
"2012","1","Top 10%","adult_equal_split","0.7012528166666666","23148700.15314192","18928044.45600464","17279289.060170285","9078297577180.162","0.45524926235521457","1.268087323065215","392173.1033328878","171963.6103788215"
"2012","2","Top 10%","adult_equal_split","0.7041479933333333","23219178.08516508","18950630.457113627","17330307.02932055","9096250500602.846","0.45604437251706254","1.265674599026903","391755.92121473554","171511.14451993495"
"2012","3","Top 10%","adult_equal_split","0.7080133399999999","23278064.029996496","18963804.40725009","17372675.199174162","9031980523400.947","0.45750586024491924","1.243975445142234","388003.93846164306","169781.0351325293"
"2012","4","Top 10%","adult_equal_split","0.7115603699999999","23331998.797658905","18973014.427437905","17411351.412845593","9187665715738.555","0.4602976500717573","1.2773784481461843","393779.62408691837","170898.044833741"
"2013","1","Top 10%","adult_equal_split","0.7143873766666667","23394779.994724616","18994149.117104854","17464764.81283327","9189165993115.092","0.4598310781759684","1.271637857029011","392787.0232242917","171202.07102872466"
"2013","2","Top 10%","adult_equal_split","0.7159258500000001","23463193.592327368","19022168.59079932","17526462.4836975","9150781235252.664","0.4572976704254593","1.2555528906271212","390005.78498593793","171772.59904670063"
"2013","3","Top 10%","adult_equal_split","0.7194350000000002","23523903.395302277","19043903.896817684","17582420.44605552","9223318960795.787","0.4586833874080358","1.267565322590475","392082.8446624927","171956.94058908473"
"2013","4","Top 10%","adult_equal_split","0.7232397","23581165.92425696","19062821.510388967","17635812.196922105","9232708997016.78","0.45754170308803466","1.2643619039046796","391528.9441867451","172524.95473848606"
"2014","1","Top 10%","adult_equal_split","0.72598332","23644864.652993616","19088627.194273163","17699162.066824403","9324929629112.5","0.45834561135119256","1.2808183430528315","394374.41347044864","173424.45236211398"
"2014","2","Top 10%","adult_equal_split","0.7300911733333333","23713209.106018033","19119046.797756996","17768548.813580696","9547601442335.26","0.46206056271724244","1.3285518711659996","402627.97834107705","174422.92681240934"
"2014","3","Top 10%","adult_equal_split","0.7330924466666667","23771511.665030822","19141394.28860386","17830393.184350505","9704135991939.086","0.46345606566325676","1.3609241812098194","408225.44769899483","175476.89062657396"
"2014","4","Top 10%","adult_equal_split","0.73382004","23825509.380440578","19160312.390456263","17888981.37688136","9764596349157.74","0.4632742197880495","1.3702495180334728","409837.8839771599","176786.0936326041"
"2015","1","Top 10%","adult_equal_split","0.7334183466666667","23886361.22798943","19183995.6610458","17942458.0728147","9790512134885.852","0.4617241852254353","1.3704859230880393","409878.760579639","177883.46438734522"
"2015","2","Top 10%","adult_equal_split","0.7376323333333333","23950816.538706392","19209168.754215788","17993626.378262583","9824354143975.977","0.46194988434184414","1.3722783838504884","410188.6934877169","177866.81222316614"
"2015","3","Top 10%","adult_equal_split","0.7395877433333333","24007724.737541422","19226906.241853338","18039267.811851088","9820878720991.584","0.46162576380980364","1.365817888554477","409071.614588885","177787.69731787298"
"2015","4","Top 10%","adult_equal_split","0.7395725466666666","24060637.001860395","19239973.936600294","18082058.80217256","9800636040902.08","0.46005824960574965","1.3557494952426747","407330.6970278586","177557.37966844367"
"2016","1","Top 10%","adult_equal_split","0.7389283600000001","24118962.720870983","19277992.411555286","18140178.573670253","9883305424076.54","0.4608787976383055","1.3698756390419535","409773.23686993256","177863.72208849547"
"2016","2","Top 10%","adult_equal_split","0.74395325","24179341.805036854","19328384.15559922","18205374.17393201","9795575642285.064","0.4595206168622598","1.3429739198436514","405121.68285095855","177205.10244540867"
"2016","3","Top 10%","adult_equal_split","0.74585563","24230521.262201082","19371413.81156316","18263567.65577555","9862945769112.982","0.459543366898938","1.354105134106262","407046.371903641","178049.84065953075"
"2016","4","Top 10%","adult_equal_split","0.74946322","24277460.68149176","19411044.651985273","18318481.151547547","9957885397253.424","0.4601716549524389","1.3721701172922542","410169.97320666857","179307.75315516835"
"2017","1","Top 10%","adult_equal_split","0.7532830833333334","24330800.928462517","19437654.155662067","18315790.96058395","10020337790184.62","0.45949578117822154","1.3818144351503867","411837.5642317095","179610.98952196143"
"2017","2","Top 10%","adult_equal_split","0.7552536333333334","24385408.84951247","19456190.562531322","18282807.01550537","10063219201138.146","0.4592848502466759","1.3866506753890113","412673.7945318205","179807.17885604003"
"2017","3","Top 10%","adult_equal_split","0.7591341733333333","24430107.005503397","19466805.38613904","18242349.67257186","10134532613120.828","0.4594110241990846","1.399166130272293","414837.8314854622","180118.79060505147"
"2017","4","Top 10%","adult_equal_split","0.7638028066666666","24471959.587061364","19475148.723581154","18199756.12736347","10317008159711.393","0.46196072344838174","1.4381869003254804","421584.8805653523","181039.97944961363"
"2018","1","Top 10%","adult_equal_split","0.7686609999999999","24521506.133542206","19489266.64759999","18214598.65017067","10440735576472.127","0.46450417844094427","1.4624415001512496","425778.72336277785","181224.70053219833"
"2018","2","Top 10%","adult_equal_split","0.7740951766666667","24572633.62672034","19504484.7248193","18256470.99399772","10524217463859.123","0.46591129588970115","1.4769661655333883","428290.1712421685","181270.45018598728"
"2018","3","Top 10%","adult_equal_split","0.7774375866666667","24615058.379288126","19512825.02225702","18291872.948004827","10619156498616.244","0.4664315555491649","1.4950032602116936","431408.9503663957","182284.90805420498"
"2018","4","Top 10%","adult_equal_split","0.7807874666666668","24654412.78531905","19518771.155683547","18324987.177731633","10646945755770.596","0.4657907370972459","1.4975393802625496","431847.468787029","182792.45336224316"
"2019","1","Top 10%","adult_equal_split","0.7831294933333334","24702244.066494312","19528364.98868531","18342622.329841807","10750508138535.229","0.4654100467586261","1.516949780031805","435203.70495881495","184784.21268071246"
"2019","2","Top 10%","adult_equal_split","0.78717667","24754427.560963277","19539869.136410236","18352613.61231992","10764359728389.01","0.46554685945910934","1.5148800822677115","434845.83523005666","184502.63648304212"
"2019","3","Top 10%","adult_equal_split","0.7896777966666667","24798217.45135939","19544770.6803294","18356404.08407708","10845894195086.436","0.4668496805851058","1.5294544660719063","437365.87988068815","184708.70510373617"
"2019","4","Top 10%","adult_equal_split","0.7921333700000001","24836979.40797999","19545746.885324653","18356508.90670271","10899901555436.838","0.46586404856543984","1.5380826752739085","438857.77639831504","185889.7563150431"
"2020","1","Top 10%","adult_equal_split","0.7960441333333333","24865696.334606167","19538715.1276164","18330117.78070637","10707374812347.467","0.4616977566528404","1.4903726959298766","430608.28332588315","184996.1104584859"
"2020","2","Top 10%","adult_equal_split","0.7928761033333332","24903806.984417427","19539011.135155115","18301122.906607922","9567297763005.021","0.46338430880021114","1.2218028287457547","384170.08969718486","171695.2317945848"
"2020","3","Top 10%","adult_equal_split","0.8001368466666667","24919456.927350476","19521716.932800654","18255683.83476801","10459102075826.508","0.46862094149570516","1.4273801403031254","419716.2926270302","180189.86855332492"
"2020","4","Top 10%","adult_equal_split","0.8051239266666667","24942459.681024224","19510225.046210557","18215712.566837296","10886145175241.08","0.46837776626146893","1.5241595868674227","436450.3466962829","185948.23237387705"
"2021","1","Top 10%","adult_equal_split","0.8153783266666667","24985136.057652023","19513995.665761977","18265603.34708771","11174373780656.148","0.47649245819681324","1.5865652697924246","447240.8617216175","184944.27726317177"
"2021","2","Top 10%","adult_equal_split","0.8280732799999999","25033319.03134891","19521961.427682508","18357310.266419385","11425868238723.713","0.48119897758071756","1.6396888850238998","456426.42209829396","185944.1819914803"
"2021","3","Top 10%","adult_equal_split","0.8408061066666667","25067361.860558197","19518866.874065485","18438711.3715405","11593600468463.266","0.4829337069886137","1.6748021642154112","462497.8301647695","186282.04417566382"
"2021","4","Top 10%","adult_equal_split","0.8552745366666668","25098514.310281616","19513506.142739475","18518016.046003666","11881440989848.271","0.4854171013651633","1.7378084986029216","473392.20333775034","188183.96672366254"
"2022","1","Top 10%","adult_equal_split","0.8725472299999999","25137524.639328253","19508145.371179715","18564814.856162027","11801232752273.525","0.48257354728610474","1.7151062719770385","469466.78010651126","187957.68907921342"
"2022","2","Top 10%","adult_equal_split","0.8922679233333334","25185941.901085574","19507045.625429735","18599403.504349813","11803350460183.22","0.4828927761814456","1.7103730563098656","468648.3636998491","186611.16498393138"
"2022","3","Top 10%","adult_equal_split","0.9021434200000001","25232230.717204165","19504305.42974047","18632420.572971925","11829618690844.826","0.479838781337142","1.7114216866600054","468829.68150647904","187858.21446909444"
"2022","4","Top 10%","adult_equal_split","0.91073054","25279667.778453868","19502460.850103125","18666285.7922911","11646831021750.854","0.4768712777842638","1.6645162836704281","460719.30706611474","185981.26434437532"
"2023","1","Top 10%","adult_equal_split","0.9192494133333334","25332878.955342475","19509445.21621875","18694947.741319537","11663097146999.053","0.4743396587034823","1.662633007297527","460393.6713059378","186590.56009806506"
"2023","2","Top 10%","adult_equal_split","0.9240393433333334","25384062.07807149","19517083.40350246","18717393.87904757","11681167310805.477","0.47342197535523023","1.6613812300692012","460177.22754060227","187504.6657217825"
"2023","3","Top 10%","adult_equal_split","0.9315729533333333","25444762.256447483","19532065.212853093","18746870.24775483","11762716756315.297","0.47372625638918286","1.6735678393073743","462284.4040657022","188191.00913522454"
"2023","4","Top 10%","adult_equal_split","0.93529427","25508555.032823328","19549434.60820558","18778631.71665884","11938942538179.217","0.47495228118049126","1.706836164520164","468036.8026654858","189607.82324559716"
"2024","1","Top 10%","adult_equal_split","0.9426383966666667","25564806.535116702","19551769.766675256","18813946.397583794","11990922863837.998","0.47538175800168436","1.7126393979355128","469040.2349560851","190544.3436373842"
"2024","2","Top 10%","adult_equal_split","0.9486485933333334","25624778.002494663","19552358.20300183","18856551.081254825","12139752421416.852","0.47788634929342","1.7398808980308769","473750.5402089729","190883.92376545878"
"2024","3","Top 10%","adult_equal_split","0.9526578966666666","25676179.47463496","19546471.663931254","18892851.50902016","12212106666668.984","0.4798961513721703","1.750693192454923","475620.0850961144","191000.66902702613"
"2024","4","Top 10%","adult_equal_split","0.95837249","25713379.125478823","19529871.34403005","18918705.3493091","12420245133913.967","0.48161664560308637","1.7935276902261785","483026.56268179935","191717.8317072816"
"2025","1","Top 10%","adult_equal_split","0.9669141366666666","25741705.5536609","19536447.36654289","18939041.75284778","12507954312725.344","0.4844135215456934","1.8101592660032373","485902.31469517003","191457.87017802894"
"2025","2","Top 10%","adult_equal_split","0.9719996866666666","25772345.196887985","19559701.038880587","18961584.39452527","12604055675170.873","0.48531223858040556","1.8283837900294668","489053.5020729435","192301.6347363786"
